day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
4,2021,03,04,2021-03-04,39.3,32.2,1006.8,10.0,8.4,999.9,999.9,41.0,35.6,0.0,999.9,0,262
5,2021,03,05,2021-03-05,30.2,9.5,1006.4,10.0,12.3,999.9,999.9,34.0,25.0,0.0,999.9,0,306
6,2021,03,06,2021-03-06,31.0,14.7,1014.6,10.0,11.3,999.9,999.9,34.0,27.0,0.0,999.9,0,251
7,2021,03,07,2021-03-07,28.7,15.7,1024.3,10.0,7.1,999.9,999.9,32.0,23.0,0.0,999.9,0,216
1,2021,03,08,2021-03-08,32.6,22.7,1027.3,10.0,8.5,999.9,999.9,39.0,21.0,0.0,999.9,0,250
2,2021,03,09,2021-03-09,42.1,34.7,1025.1,10.0,11.0,999.9,999.9,48.0,28.0,0.0,999.9,0,299
3,2021,03,10,2021-03-10,39.7,33.9,1033.5,10.0,5.5,999.9,999.9,45.0,30.0,0.0,999.9,0,224
4,2021,03,11,2021-03-11,45.1,42.4,1026.8,10.0,10.5,999.9,999.9,50.0,37.0,0.0,999.9,0,287
5,2021,03,12,2021-03-12,47.8,44.1,1017.4,9.3,11.5,999.9,999.9,55.0,43.0,0.0,999.9,0,338
6,2021,03,13,2021-03-13,39.1,23.1,1018.6,10.0,15.2,53.0,999.9,45.0,34.0,0.0,999.9,0,252
7,2021,03,14,2021-03-14,39.8,25.1,1012.2,9.5,13.9,53.0,999.9,46.0,32.0,0.0,999.9,0,244
1,2021,03,15,2021-03-15,22.1,6.4,1022.0,9.5,18.2,53.0,999.9,27.0,18.0,0.0,999.9,0,253
2,2021,03,16,2021-03-16,28.4,14.5,1025.6,10.0,6.6,999.9,999.9,34.0,23.0,0.0,999.9,0,237
3,2021,03,17,2021-03-17,38.5,29.9,1022.7,10.0,4.8,999.9,999.9,43.0,30.0,0.0,999.9,0,243
4,2021,03,18,2021-03-18,41.4,40.2,1015.7,7.8,3.7,999.9,999.9,43.0,39.0,0.0,999.9,0,244
5,2021,03,19,2021-03-19,33.6,26.3,1019.4,8.3,20.1,27.0,40.0,41.0,30.0,0.0,999.9,0,309
6,2021,03,20,2021-03-20,37.9,27.9,1032.2,10.0,8.0,999.9,999.9,43.0,30.0,0.0,999.9,0,283
7,2021,03,21,2021-03-21,40.8,35.9,1034.6,9.6,5.0,999.9,999.9,46.0,30.0,0.0,999.9,0,261
1,2021,03,22,2021-03-22,46.2,36.4,1030.9,10.0,8.3,999.9,999.9,54.0,32.0,0.0,999.9,0,295
2,2021,03,23,2021-03-23,51.1,45.3,1026.3,9.7,6.8,999.9,999.9,59.0,39.0,0.0,999.9,0,283
3,2021,03,24,2021-03-24,47.2,45.6,1024.6,7.4,6.9,999.9,999.9,54.0,43.0,0.0,999.9,0,268
4,2021,03,25,2021-03-25,51.9,50.6,1017.8,5.7,9.1,999.9,999.9,59.0,44.6,0.0,999.9,1,257
5,2021,03,26,2021-03-26,51.3,51.3,1007.7,0.5,14.4,20.0,28.9,54.0,46.0,0.0,999.9,1,336
6,2021,03,27,2021-03-27,49.9,40.6,1018.0,9.5,11.0,999.9,999.9,54.0,46.0,0.0,999.9,0,325
7,2021,03,28,2021-03-28,48.1,47.7,1016.4,5.6,18.4,53.0,999.9,52.0,43.0,0.0,999.9,1,198
1,2021,03,29,2021-03-29,47.9,35.9,1010.9,9.3,17.6,53.0,999.9,52.0,43.0,0.0,999.9,1,240
2,2021,03,30,2021-03-30,43.7,35.5,1030.4,10.0,6.7,999.9,999.9,48.0,30.0,0.0,999.9,0,281
3,2021,03,31,2021-03-31,51.3,48.1,1022.9,9.9,11.9,999.9,999.9,55.0,43.0,0.0,999.9,0,284
4,2021,04,01,2021-04-01,48.2,47.6,1005.7,4.5,12.6,999.9,999.9,54.0,43.0,0.0,999.9,1,263
5,2021,04,02,2021-04-02,37.1,25.3,1018.3,9.4,10.8,15.9,20.0,43.0,34.0,0.0,999.9,0,283
6,2021,04,03,2021-04-03,36.6,23.4,1023.5,9.8,8.9,999.9,999.9,41.0,32.0,0.0,999.9,0,281
7,2021,04,04,2021-04-04,46.3,30.8,1014.5,10.0,10.6,999.9,999.9,52.0,37.0,0.0,999.9,0,259
1,2021,04,05,2021-04-05,45.9,36.2,1008.4,10.0,12.9,999.9,999.9,50.0,41.0,0.0,999.9,0,268
2,2021,04,06,2021-04-06,47.5,39.0,1011.2,10.0,13.1,53.0,999.9,52.0,45.0,0.0,999.9,0,318
3,2021,04,07,2021-04-07,50.2,43.4,1015.4,8.9,11.3,999.9,999.9,62.6,43.0,0.0,999.9,0,303
4,2021,04,08,2021-04-08,47.0,42.7,1018.4,10.0,10.4,20.0,22.9,54.0,39.9,0.0,999.9,0,310
5,2021,04,09,2021-04-09,47.6,43.2,1021.2,7.3,6.1,12.0,999.9,60.1,41.0,0.0,999.9,1,281
6,2021,04,10,2021-04-10,44.4,43.1,1017.7,3.6,8.4,14.0,999.9,60.1,39.9,0.0,999.9,1,294
7,2021,04,11,2021-04-11,48.2,47.3,1007.2,2.4,10.4,20.0,21.0,54.0,39.9,0.0,999.9,1,215
1,2021,04,12,2021-04-12,45.3,39.7,1007.6,9.5,14.2,21.0,28.0,54.0,42.1,0.0,999.9,0,264
2,2021,04,13,2021-04-13,45.5,39.2,1013.8,9.8,15.2,24.1,31.1,52.0,37.9,0.0,999.9,0,321
3,2021,04,14,2021-04-14,46.1,37.9,1017.3,10.0,7.1,11.1,999.9,54.0,37.0,0.0,999.9,0,295
4,2021,04,15,2021-04-15,43.8,37.3,1011.6,10.0,10.4,18.1,22.9,54.0,37.0,0.0,999.9,0,270
5,2021,04,16,2021-04-16,43.8,40.8,998.3,6.8,19.3,28.0,38.1,48.9,37.9,0.64,999.9,0,298
6,2021,04,17,2021-04-17,42.0,37.1,1003.8,9.0,16.2,21.0,31.1,48.9,39.0,0.18,999.9,0,265
7,2021,04,18,2021-04-18,47.2,38.8,1008.4,10.0,8.2,15.0,18.1,55.0,39.0,0.11,999.9,0,258
1,2021,04,19,2021-04-19,50.9,43.1,1010.4,10.0,8.1,11.1,999.9,61.0,43.0,0.0,999.9,0,320
2,2021,04,20,2021-04-20,50.3,44.5,1012.8,8.2,8.9,15.9,999.9,61.0,41.0,0.0,999.9,1,313
3,2021,04,21,2021-04-21,53.4,48.6,1009.1,9.8,13.5,17.1,999.9,59.0,42.1,0.0,999.9,0,283
4,2021,04,22,2021-04-22,43.0,29.0,1003.9,9.5,19.0,27.0,36.9,59.0,36.0,0.04,999.9,0,252
5,2021,04,23,2021-04-23,45.1,27.1,1010.6,10.0,19.5,25.1,36.9,53.1,36.0,0.0,999.9,0,357
6,2021,04,24,2021-04-24,51.1,40.3,1013.3,9.8,13.0,18.1,999.9,61.0,39.0,0.0,999.9,0,301
7,2021,04,25,2021-04-25,47.9,44.8,1008.7,7.1,12.0,25.1,34.0,61.0,44.1,0.07,999.9,0,273
1,2021,04,26,2021-04-26,49.9,36.9,1008.4,10.0,14.0,21.0,32.1,57.9,44.1,1.02,999.9,0,300
2,2021,04,27,2021-04-27,48.1,33.1,1015.9,10.0,11.6,20.0,25.1,57.9,39.0,0.0,999.9,0,273
3,2021,04,28,2021-04-28,52.5,44.4,1013.0,8.7,7.5,13.0,999.9,61.0,39.9,0.04,999.9,1,380
4,2021,04,29,2021-04-29,50.4,48.8,1007.2,4.4,5.9,9.9,999.9,61.0,46.9,0.06,999.9,1,324
5,2021,04,30,2021-04-30,55.9,50.0,993.1,6.9,16.6,22.9,31.1,62.1,48.9,0.24,999.9,1,331
6,2021,05,01,2021-05-01,51.9,38.7,1003.4,10.0,16.4,24.1,32.1,62.1,43.0,0.05,999.9,0,318
7,2021,05,02,2021-05-02,53.5,44.6,1008.2,10.0,14.1,20.0,28.9,60.1,43.0,0.0,999.9,0,330
1,2021,05,03,2021-05-03,56.3,47.1,1011.0,9.8,9.1,15.9,999.9,66.9,45.0,0.0,999.9,0,316
2,2021,05,04,2021-05-04,51.7,50.3,1008.0,4.3,10.0,24.1,31.1,66.9,48.0,0.7,999.9,1,345
3,2021,05,05,2021-05-05,48.8,47.2,1007.8,5.8,7.7,13.0,999.9,57.0,46.0,0.02,999.9,1,339
4,2021,05,06,2021-05-06,54.3,44.9,1009.3,10.0,10.5,17.1,22.0,64.0,46.0,0.01,999.9,0,339
5,2021,05,07,2021-05-07,51.5,41.4,1013.9,10.0,9.0,17.1,22.9,64.0,42.1,0.0,999.9,0,319
6,2021,05,08,2021-05-08,48.9,39.5,1010.1,10.0,9.5,15.9,999.9,60.1,42.1,0.0,999.9,0,305
7,2021,05,09,2021-05-09,51.7,44.0,1014.3,10.0,14.3,18.1,27.0,57.0,45.0,0.0,999.9,0,266
1,2021,05,10,2021-05-10,49.8,44.9,1011.3,8.4,10.4,15.0,17.1,57.0,44.6,0.83,999.9,0,279
2,2021,05,11,2021-05-11,52.4,44.2,1014.1,9.6,10.9,20.0,26.0,60.1,45.0,0.75,999.9,0,326
3,2021,05,12,2021-05-12,53.1,39.1,1017.2,10.0,13.1,19.0,27.0,60.1,46.0,0.0,999.9,0,329
4,2021,05,13,2021-05-13,55.1,42.8,1021.1,9.9,7.1,13.0,999.9,66.0,43.0,0.0,999.9,0,318
5,2021,05,14,2021-05-14,58.9,44.2,1021.5,10.0,8.7,12.0,999.9,73.0,43.0,0.0,999.9,0,411
6,2021,05,15,2021-05-15,58.9,47.2,1022.5,10.0,7.9,11.1,999.9,73.0,50.0,0.0,999.9,0,321
7,2021,05,16,2021-05-16,59.1,48.9,1023.6,10.0,7.4,12.0,999.9,73.0,48.9,0.0,999.9,0,337
1,2021,05,17,2021-05-17,57.5,50.5,1024.6,10.0,7.2,13.0,999.9,70.0,48.9,0.0,999.9,0,320
2,2021,05,18,2021-05-18,58.3,52.1,1024.2,9.8,10.5,17.1,24.1,70.0,48.9,0.0,999.9,0,374
3,2021,05,19,2021-05-19,62.9,48.6,1023.6,10.0,10.3,15.0,22.0,69.1,51.1,0.0,999.9,0,347
4,2021,05,20,2021-05-20,54.4,47.6,1031.2,10.0,7.5,12.0,17.1,69.1,46.0,0.0,999.9,0,385
5,2021,05,21,2021-05-21,49.7,48.5,1032.9,3.8,4.9,9.9,999.9,62.1,45.0,0.0,999.9,1,384
6,2021,05,22,2021-05-22,55.2,53.4,1021.3,5.1,9.8,17.1,999.9,63.0,45.0,0.0,999.9,1,378
7,2021,05,23,2021-05-23,67.6,59.0,1011.2,9.4,9.3,22.9,31.1,82.0,51.1,0.0,999.9,0,330
1,2021,05,24,2021-05-24,57.4,45.3,1023.2,10.0,9.5,21.0,28.9,63.0,51.1,0.0,999.9,0,322
2,2021,05,25,2021-05-25,55.4,46.9,1025.5,10.0,12.4,18.1,999.9,63.0,48.9,0.0,999.9,0,354
3,2021,05,26,2021-05-26,61.2,58.6,1018.3,4.8,15.0,21.0,999.9,64.9,50.0,0.0,999.9,1,333
4,2021,05,27,2021-05-27,66.1,60.8,1012.1,6.8,11.0,15.9,999.9,75.9,57.0,0.04,999.9,0,433
5,2021,05,28,2021-05-28,58.0,45.8,1017.5,10.0,12.2,17.1,24.1,75.9,52.0,0.02,999.9,0,358
6,2021,05,29,2021-05-29,47.5,44.2,1015.7,6.5,20.2,31.1,42.0,61.0,44.1,1.22,999.9,0,242
7,2021,05,30,2021-05-30,49.6,47.9,1020.7,6.0,15.3,19.0,28.0,54.0,44.1,0.17,999.9,1,256
1,2021,05,31,2021-05-31,57.9,56.1,1019.4,3.3,8.5,15.0,999.9,61.0,54.0,0.81,999.9,1,275
2,2021,06,01,2021-06-01,59.2,53.2,1023.4,10.0,10.3,13.0,999.9,66.9,55.0,0.46,999.9,0,355
3,2021,06,02,2021-06-02,60.4,54.0,1024.3,9.9,9.3,14.0,999.9,68.0,54.0,0.0,999.9,0,339
4,2021,06,03,2021-06-03,59.2,57.4,1021.4,5.4,6.0,13.0,999.9,68.0,54.0,0.0,999.9,1,288
5,2021,06,04,2021-06-04,60.7,59.9,1013.9,1.6,10.9,15.0,999.9,62.6,59.0,0.34,999.9,1,331
6,2021,06,05,2021-06-05,61.7,59.0,1012.5,4.0,9.8,15.9,999.9,66.2,57.2,0.02,999.9,1,365
7,2021,06,06,2021-06-06,70.2,60.2,1015.3,8.9,9.9,15.0,999.9,84.9,57.9,0.0,999.9,0,367
1,2021,06,07,2021-06-07,65.0,60.7,1019.2,5.5,10.3,14.0,999.9,69.1,62.1,0.0,999.9,1,381
2,2021,06,08,2021-06-08,64.5,61.9,1017.8,0.5,9.8,14.0,999.9,68.0,62.1,0.0,999.9,1,355
3,2021,06,09,2021-06-09,68.9,64.6,1014.0,4.1,7.8,12.0,999.9,81.0,62.1,0.0,999.9,1,353
4,2021,06,10,2021-06-10,68.4,53.3,1016.2,9.5,11.3,19.0,25.1,81.0,57.9,0.0,999.9,0,370
5,2021,06,11,2021-06-11,60.2,47.6,1017.6,10.0,10.7,18.1,24.1,73.9,52.0,0.0,999.9,0,343
6,2021,06,12,2021-06-12,62.1,54.9,1011.8,9.3,6.6,15.0,999.9,70.0,52.0,0.0,999.9,0,327
7,2021,06,13,2021-06-13,63.5,57.4,1013.1,10.0,8.3,12.0,999.9,70.0,55.9,0.13,999.9,0,330
1,2021,06,14,2021-06-14,65.4,58.5,1013.5,9.3,8.8,14.0,999.9,72.0,57.0,0.0,999.9,1,329
2,2021,06,15,2021-06-15,68.0,64.1,1007.9,4.7,6.9,12.0,999.9,73.0,57.9,0.0,999.9,1,369
3,2021,06,16,2021-06-16,67.9,58.6,1006.9,9.4,9.6,20.0,999.9,75.0,63.0,0.0,999.9,0,370
4,2021,06,17,2021-06-17,64.9,53.3,1013.2,9.7,5.1,11.1,999.9,75.0,53.1,0.0,999.9,1,388
5,2021,06,18,2021-06-18,66.1,59.8,1015.9,10.0,9.1,13.0,999.9,75.0,53.1,0.0,999.9,0,387
6,2021,06,19,2021-06-19,68.4,62.2,1010.0,8.9,12.1,15.0,21.0,73.9,62.1,0.0,999.9,0,372
7,2021,06,20,2021-06-20,69.5,63.9,1008.8,9.2,10.3,13.0,999.9,77.0,64.9,0.01,999.9,0,323
1,2021,06,21,2021-06-21,69.1,66.1,1009.6,3.5,9.0,13.0,999.9,77.0,66.0,0.0,999.9,1,361
2,2021,06,22,2021-06-22,70.6,67.0,1005.2,4.6,8.6,17.1,24.1,75.9,66.0,0.0,999.9,1,290
3,2021,06,23,2021-06-23,65.9,56.1,1017.3,9.8,9.8,15.0,22.9,75.9,62.1,0.22,999.9,0,353
4,2021,06,24,2021-06-24,63.4,52.7,1028.7,9.8,7.0,14.0,20.0,73.0,50.0,0.0,999.9,0,384
5,2021,06,25,2021-06-25,66.5,64.3,1026.7,5.5,9.7,12.0,999.9,75.0,50.0,0.03,999.9,1,381
6,2021,06,26,2021-06-26,70.0,67.8,1026.0,2.1,8.8,12.0,999.9,75.0,61.0,0.3,999.9,1,375
7,2021,06,27,2021-06-27,70.9,68.6,1023.4,3.0,11.1,15.0,999.9,77.0,66.9,0.0,999.9,1,333
1,2021,06,28,2021-06-28,72.9,69.0,1022.8,7.3,12.5,17.1,22.9,78.1,66.9,0.0,999.9,0,379
2,2021,06,29,2021-06-29,73.5,68.9,1021.7,8.1,12.9,17.1,22.0,80.1,70.0,0.0,999.9,0,350
3,2021,06,30,2021-06-30,73.5,69.5,1016.2,7.3,12.0,18.1,22.9,78.1,69.8,0.0,999.9,0,361
4,2021,07,01,2021-07-01,73.9,69.8,1011.3,7.0,8.8,13.0,999.9,79.0,70.0,0.0,999.9,1,319
5,2021,07,02,2021-07-02,70.3,66.7,1008.3,6.8,10.0,18.1,999.9,79.0,64.0,0.5,999.9,1,333
6,2021,07,03,2021-07-03,62.3,59.1,1007.8,5.9,13.2,19.0,24.1,73.9,60.1,0.04,999.9,0,291
7,2021,07,04,2021-07-04,62.9,57.6,1010.3,9.0,8.6,14.0,15.9,68.0,60.1,0.05,999.9,0,289
1,2021,07,05,2021-07-05,63.6,57.7,1018.5,10.0,5.5,9.9,999.9,69.1,55.9,0.14,999.9,0,322
2,2021,07,06,2021-07-06,71.6,66.5,1015.7,9.3,13.3,17.1,25.1,75.9,57.0,0.0,999.9,0,326
3,2021,07,07,2021-07-07,73.7,68.3,1013.3,8.3,11.5,18.1,24.1,82.0,68.0,0.0,999.9,0,324
4,2021,07,08,2021-07-08,72.5,69.9,1016.7,3.0,6.0,11.1,999.9,75.9,69.8,0.0,999.9,1,305
5,2021,07,09,2021-07-09,72.0,68.9,1008.0,3.7,22.7,33.0,42.9,75.0,69.1,0.01,999.9,1,346
6,2021,07,10,2021-07-10,71.0,68.0,1013.9,5.9,7.8,14.0,999.9,78.1,66.0,0.04,999.9,1,293
7,2021,07,11,2021-07-11,68.9,63.0,1019.8,8.8,6.3,9.9,999.9,75.0,64.4,0.0,999.9,1,263
1,2021,07,12,2021-07-12,70.5,67.6,1020.8,6.5,7.9,15.9,999.9,80.1,64.0,0.0,999.9,1,303
2,2021,07,13,2021-07-13,66.3,63.4,1024.4,6.0,9.1,13.0,999.9,80.1,63.0,0.19,999.9,1,298
3,2021,07,14,2021-07-14,69.1,67.3,1022.1,1.2,6.4,9.9,999.9,75.9,63.0,0.0,999.9,1,331
4,2021,07,15,2021-07-15,72.6,70.6,1019.0,1.0,6.7,9.9,999.9,77.0,64.9,0.0,999.9,1,372
5,2021,07,16,2021-07-16,72.9,70.6,1016.9,1.1,7.5,13.0,999.9,77.0,69.8,0.0,999.9,1,350
6,2021,07,17,2021-07-17,74.2,72.1,1017.9,0.9,7.6,11.1,999.9,80.1,70.0,0.0,999.9,1,339
7,2021,07,18,2021-07-18,74.5,71.5,1016.9,5.7,8.1,14.0,999.9,80.1,71.1,0.0,999.9,1,310
1,2021,07,19,2021-07-19,73.8,69.7,1014.0,6.7,8.1,13.0,999.9,80.1,70.0,0.0,999.9,1,328
2,2021,07,20,2021-07-20,74.3,69.2,1012.0,8.6,6.9,11.1,999.9,82.9,66.9,0.0,999.9,1,286
3,2021,07,21,2021-07-21,74.2,70.7,1010.6,3.1,6.2,9.9,999.9,82.9,66.9,0.0,999.9,1,330
4,2021,07,22,2021-07-22,73.1,61.8,1014.6,9.8,10.0,15.0,22.0,82.0,68.0,0.0,999.9,0,329
5,2021,07,23,2021-07-23,73.6,62.0,1018.1,10.0,6.6,11.1,999.9,82.0,66.9,0.0,999.9,0,324
6,2021,07,24,2021-07-24,70.8,61.3,1019.1,9.6,3.3,12.0,15.0,82.0,60.1,0.0,999.9,1,337
7,2021,07,25,2021-07-25,70.4,65.6,1016.1,9.9,9.9,15.0,21.0,82.0,60.1,0.0,999.9,0,322
1,2021,07,26,2021-07-26,74.9,70.4,1011.8,6.8,10.1,14.0,999.9,84.0,68.0,0.0,999.9,1,359
2,2021,07,27,2021-07-27,76.7,66.6,1013.1,6.0,7.6,11.1,999.9,88.0,68.0,0.0,999.9,1,318
3,2021,07,28,2021-07-28,72.1,64.8,1014.3,9.8,7.9,15.9,21.0,88.0,66.9,99.99,999.9,0,300
4,2021,07,29,2021-07-29,67.2,58.0,1016.4,10.0,7.6,15.9,22.0,77.0,57.0,0.0,999.9,0,319
5,2021,07,30,2021-07-30,74.0,65.9,1006.3,8.8,11.8,19.0,25.1,81.0,57.0,99.99,999.9,0,383
6,2021,07,31,2021-07-31,70.0,52.1,1012.8,10.0,11.5,18.1,22.0,81.0,64.0,0.0,999.9,0,353
7,2021,08,01,2021-08-01,69.4,60.2,1013.9,10.0,6.2,8.9,999.9,77.0,61.0,0.0,999.9,0,303
1,2021,08,02,2021-08-02,72.4,63.0,1011.5,10.0,9.0,17.1,999.9,79.0,61.0,99.99,999.9,0,325
2,2021,08,03,2021-08-03,69.3,65.1,1019.1,7.6,4.0,8.0,999.9,79.0,59.0,0.0,999.9,1,313
3,2021,08,04,2021-08-04,68.4,63.7,1020.6,9.2,5.3,14.0,999.9,75.9,59.0,99.99,999.9,0,291
4,2021,08,05,2021-08-05,72.3,69.6,1018.6,7.2,14.7,24.1,32.1,75.0,64.9,99.99,999.9,0,304
5,2021,08,06,2021-08-06,72.0,68.4,1021.4,7.4,10.1,14.0,999.9,77.0,66.9,0.0,999.9,1,355
6,2021,08,07,2021-08-07,73.0,68.9,1018.8,7.7,8.5,14.0,999.9,78.1,66.9,0.0,999.9,1,334
7,2021,08,08,2021-08-08,75.4,67.9,1018.2,9.8,7.3,11.1,999.9,89.1,69.1,0.0,999.9,0,314
1,2021,08,09,2021-08-09,72.4,68.1,1020.6,8.5,8.2,15.9,999.9,89.1,68.0,99.99,999.9,0,339
2,2021,08,10,2021-08-10,73.1,69.8,1021.4,7.0,6.3,15.0,20.0,79.0,68.0,99.99,999.9,1,331
3,2021,08,11,2021-08-11,75.3,72.8,1018.0,6.1,10.7,14.0,999.9,79.0,72.0,0.0,999.9,1,316
4,2021,08,12,2021-08-12,75.9,72.6,1015.6,4.8,12.2,15.9,21.0,81.0,73.0,0.0,999.9,1,324
5,2021,08,13,2021-08-13,76.7,72.8,1016.2,6.1,8.8,12.0,999.9,84.0,73.0,0.0,999.9,1,358
6,2021,08,14,2021-08-14,78.1,73.2,1016.4,5.4,8.6,12.0,999.9,87.1,73.0,0.0,999.9,1,302
7,2021,08,15,2021-08-15,77.0,62.7,1020.0,9.7,10.3,14.0,999.9,87.1,66.9,0.0,999.9,0,314
1,2021,08,16,2021-08-16,70.2,60.2,1022.8,10.0,3.2,8.0,999.9,82.0,59.0,0.0,999.9,0,301
2,2021,08,17,2021-08-17,69.9,60.9,1023.7,10.0,5.6,11.1,999.9,80.1,59.0,0.0,999.9,0,286
3,2021,08,18,2021-08-18,73.1,65.6,1024.0,10.0,7.1,11.1,999.9,81.0,61.0,0.0,999.9,0,334
4,2021,08,19,2021-08-19,75.0,71.7,1017.9,8.4,9.7,15.9,999.9,81.0,68.0,0.0,999.9,0,286
5,2021,08,20,2021-08-20,77.6,72.7,1011.7,8.3,11.9,15.9,999.9,84.0,71.1,0.0,999.9,0,325
6,2021,08,21,2021-08-21,75.3,71.8,1014.2,7.2,4.0,9.9,999.9,84.0,68.0,0.0,999.9,1,321
7,2021,08,22,2021-08-22,75.2,72.1,1009.6,7.8,15.0,22.9,32.1,82.9,68.0,0.0,999.9,0,257
1,2021,08,23,2021-08-23,75.6,72.8,1011.9,6.2,7.6,12.0,999.9,81.0,71.6,0.0,999.9,1,293
2,2021,08,24,2021-08-24,76.5,71.8,1011.2,7.9,11.8,15.9,999.9,82.9,71.6,99.99,999.9,0,332
3,2021,08,25,2021-08-25,78.2,71.3,1017.6,10.0,6.6,11.1,999.9,89.1,71.1,0.0,999.9,0,336
4,2021,08,26,2021-08-26,76.7,71.8,1019.3,9.4,6.9,11.1,999.9,89.1,69.1,0.0,999.9,0,343
5,2021,08,27,2021-08-27,79.3,72.2,1018.0,7.0,6.6,9.9,999.9,91.9,69.1,0.0,999.9,1,349
6,2021,08,28,2021-08-28,71.5,61.0,1024.2,10.0,11.0,19.0,22.9,73.9,64.0,0.0,999.9,0,303
7,2021,08,29,2021-08-29,68.4,61.5,1023.5,10.0,6.0,9.9,999.9,75.9,63.0,99.99,999.9,0,358
1,2021,08,30,2021-08-30,75.2,70.6,1015.2,9.4,7.7,13.0,999.9,82.0,64.0,0.0,999.9,1,323
2,2021,08,31,2021-08-31,77.0,70.2,1007.7,8.3,7.9,11.1,999.9,87.1,70.0,99.99,999.9,1,310
3,2021,09,01,2021-09-01,73.4,67.5,1009.6,10.0,5.6,11.1,999.9,87.1,68.0,99.99,999.9,0,319
4,2021,09,02,2021-09-02,71.1,65.2,1005.3,9.0,16.9,24.1,35.0,80.1,61.0,99.99,999.9,0,365
5,2021,09,03,2021-09-03,68.2,56.4,1013.4,10.0,7.2,12.0,15.9,77.0,61.0,0.0,999.9,0,352
6,2021,09,04,2021-09-04,69.6,58.6,1014.4,10.0,8.6,14.0,19.0,78.1,62.1,0.0,999.9,0,341
7,2021,09,05,2021-09-05,70.3,63.1,1013.4,10.0,7.4,11.1,999.9,78.1,62.1,0.0,999.9,0,293
1,2021,09,06,2021-09-06,72.2,68.9,1009.2,7.2,11.4,15.9,22.0,75.9,62.1,99.99,999.9,0,299
2,2021,09,07,2021-09-07,71.4,61.8,1012.9,9.9,8.0,13.0,999.9,78.1,63.0,0.0,999.9,0,337
3,2021,09,08,2021-09-08,72.7,66.4,1014.6,10.0,9.1,12.0,999.9,79.0,63.0,0.0,999.9,0,334
4,2021,09,09,2021-09-09,73.8,69.5,1010.7,8.6,10.4,14.0,21.0,79.0,66.9,99.99,999.9,0,294
5,2021,09,10,2021-09-10,73.0,66.1,1007.3,9.7,8.0,14.0,21.0,78.1,69.1,99.99,999.9,0,352
6,2021,09,11,2021-09-11,69.9,52.8,1019.1,10.0,11.2,15.0,21.0,78.1,64.0,0.0,999.9,0,333
7,2021,09,12,2021-09-12,72.6,65.1,1019.6,10.0,13.6,21.0,26.0,78.1,64.0,0.0,999.9,0,321
1,2021,09,13,2021-09-13,73.8,66.5,1015.1,10.0,11.7,19.0,24.1,79.0,66.9,0.0,999.9,0,378
2,2021,09,14,2021-09-14,69.5,58.8,1018.0,10.0,6.7,12.0,17.1,79.0,63.0,0.0,999.9,0,342
3,2021,09,15,2021-09-15,72.5,68.1,1017.3,9.1,11.3,15.0,999.9,78.1,68.0,0.0,999.9,0,356
4,2021,09,16,2021-09-16,71.6,68.4,1021.4,7.6,9.4,21.0,29.9,79.0,66.9,0.0,999.9,0,269
5,2021,09,17,2021-09-17,71.5,67.6,1024.0,8.7,9.3,13.0,26.0,77.0,66.9,0.45,999.9,0,375
6,2021,09,18,2021-09-18,71.5,66.5,1016.0,9.9,11.5,17.1,21.0,77.0,68.0,0.08,999.9,0,319
7,2021,09,19,2021-09-19,69.1,59.6,1018.3,10.0,12.7,20.0,24.1,77.0,60.1,0.0,999.9,0,318
1,2021,09,20,2021-09-20,63.0,52.1,1026.6,10.0,6.2,12.0,999.9,73.0,52.0,0.0,999.9,0,317
2,2021,09,21,2021-09-21,66.2,59.7,1028.9,10.0,8.1,12.0,999.9,75.9,52.0,0.0,999.9,0,311
3,2021,09,22,2021-09-22,69.4,64.2,1025.3,10.0,9.9,999.9,999.9,75.9,60.1,0.0,999.9,0,289
4,2021,09,23,2021-09-23,73.3,68.5,1019.2,9.9,11.8,999.9,999.9,77.0,70.0,0.0,999.9,0,319
5,2021,09,24,2021-09-24,72.6,69.0,1018.0,8.2,12.2,15.0,999.9,78.1,70.0,0.0,999.9,0,383
6,2021,09,25,2021-09-25,71.4,68.5,1016.3,7.3,6.2,15.0,20.0,77.0,66.2,1.25,999.9,1,358
7,2021,09,26,2021-09-26,70.0,64.1,1009.0,8.3,10.0,17.1,25.1,77.0,66.9,0.39,999.9,1,314
1,2021,09,27,2021-09-27,68.2,57.0,1013.3,10.0,10.3,17.1,999.9,75.0,61.0,0.01,999.9,0,325
2,2021,09,28,2021-09-28,72.4,65.6,1010.4,9.5,13.8,18.1,25.1,77.0,61.0,0.0,999.9,0,296
3,2021,09,29,2021-09-29,65.4,55.5,1011.5,10.0,12.0,18.1,20.0,77.0,60.1,0.0,999.9,0,343
4,2021,09,30,2021-09-30,60.6,47.6,1015.9,10.0,7.9,13.0,20.0,69.1,57.0,0.0,999.9,0,344
5,2021,10,01,2021-10-01,61.2,47.1,1020.4,10.0,8.3,13.0,15.9,66.9,57.0,0.01,999.9,0,385
6,2021,10,02,2021-10-02,63.0,51.5,1020.0,10.0,9.4,19.0,25.1,71.1,52.0,0.0,999.9,0,349
7,2021,10,03,2021-10-03,68.9,64.2,1015.6,9.2,8.9,14.0,19.0,75.0,54.0,0.0,999.9,0,328
